id,issue_id,title,authors,affiliations,emails,abstract_ro,abstract_en,keywords_ro,keywords_en,pages_start,pages_end,doi,language,status
111,3,Păstrarea memoriei imateriale în Transilvania ultimului secol. Schiță și jaloane,Liviu Pop,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"Preserving the Intangible Memory in Transylvania of the Last Century: Outline and Milestones. In recent decades, the preservation and transmission of intangible cultural memory have become subjects of major interest among researchers and cultural institutions. This concern is particularly relevant in the context of Transylvania, a region rich in traditions and customs that reflect its ethnic and historical diversity. This article explores the relationships between various entities and centers of influence in the conservation of intangible cultural heritage in Transylvania throughout the 20th century and the beginning of the 21st century, highlighting the importance of a coordinated and sustained approach to this topic.","patrimoniu cultural imaterial, folclor transilvănean, păstrarea memoriei colective, intangible cultural heritage, Transylvanian folklore, collective memory preservation","patrimoniu cultural imaterial, folclor transilvănean, păstrarea memoriei colective, intangible cultural heritage, Transylvanian folklore, collective memory preservation",27,34,,ro,published
112,3,Gând pios de rămas bun Domnului Profesor Ion Cuceu,Anamaria Lisovschi,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,,,,35,36,,ro,published
113,3,Fondul/colecția discurilor de sticlă din Arhiva de Folclor a Academiei Române,Liviu Pop,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"This article describes the discovery and analysis of a collection of glass discs from the Folklore Archive of the Romanian Academy. These discs, dating from 1952, contain audio recordings inscribed on a fragile emulsion applied to one side of each glass disc. The collection comprises 27 discs, with 23 successfully digitized. The recordings include both Romanian and Hungarian folk music and were likely made by researchers Ioan R. Nicola and Jagamas János. The article discusses the physical characteristics of the discs, their storage conditions, and the information available on their labels. It also explores the challenges in cataloging and preserving this unique and experimental mini-archive, which represents a fascinating legacy of the Cluj Folklore Archive.","înregistrări pe discuri de sticlă, folclor românesc, folclor maghiar, conservare audio, glass disc recordings, Romanian folklore, Hungarian folklore, audio preservation","înregistrări pe discuri de sticlă, folclor românesc, folclor maghiar, conservare audio, glass disc recordings, Romanian folklore, Hungarian folklore, audio preservation",37,44,,ro,published
114,3,"Identități feminine implicite/explicite în răspunsurile la Chestionarul VI – Nașterea, botezul și copilăria",Elena Bărbulescu,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"Implicit/Explicit Feminine Identities in the Answers to Questionnaire VI – Birth, Baptism and The present paper, is merging three approaches coming from a gender studies perspective of the manuscripts that have been drawed as answers to Questionnaire VI: Birth, baptism and childhood in the third decade of the past century. The author’s interpretation reaches the conclusion that the feminine identiy is implicit due to the nature of the material while the masculine, national and religious identities are the main identities expressed by the manner in which the questions were answered.","studii de gen, manuscrise, nașterea, botezul, copilăria, gender studies, manuscripts, birth, baptism, childhood","studii de gen, manuscrise, nașterea, botezul, copilăria, gender studies, manuscripts, birth, baptism, childhood",45,58,,ro,published
115,3,Fenomenele atmosferice (Chestionarul Mușlea VIII),Anamaria Lisovschi,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"The present study aims to highlight a series of unique answers, received to the questions of the questionnaire VIII made by Ion Mușlea, with examples directly from the source. As is clear from the catalog of manuscripts, in the archive of the Institute ”Archive of Folklore of the Romanian Academy” from Cluj- Napoca, there are 53 manuscripts-answers to the questionnaire mentioned before, which has the title: ”Earth, water, sky and atmospheric phenomena according to the beliefs and the stories of the people”. In the following pages we will refer to a small part of the answers obtained through the indirect investigation led by Mușlea, after that, the material dedicated to this subject will be typologized and rendered entirely in the volume dedicated to the atmospheric phenomena, as an integral part of ”The Corpus of the Answers from the Ion Mușlea Questionnaires”.","pământ, apa, cer, soare, lună, meteorologie, earth, water, sky, sun, moon, meteorology","pământ, apa, cer, soare, lună, meteorologie, earth, water, sky, sun, moon, meteorology",59,72,,ro,published
116,3,De la teatrul popular la teatrul euphorionist: „Drumul magilor” de Radu Stanca,Ionucu Pop,"Universitatea „Babeș-Bolyai”, Cluj-Napoca.",,,"Only published in 2000, when the volume Turnul Babel [The Tower of Babel] was edited, Drumul magilor [The Path of the Magi] by Radu Stanca, subtitled Viflaim tragic în 3 acte [Tragic “Viflaim” in 3 acts] is one of the least commented works of the Transylvanian author. The preface of the aforementioned volume, signed by Irina Petraș, expeditiously treats the play in question, dedicating a single rather derogatory and limited paragraph to it. The present article aims to revitalize the interest in “The Path of the Magi”, emphasising the complexity of the work written by the main playwright of the Sibiu Literary Circle and of the Euphorion Project. The play possesses visible bonds with the folk drama, which is a rather confusing fact, considering the ideals that marked the Euphorion Project and which Radu Stanca formulated. We will try to analyse how the playwright treats a subject characteristic of the folk drama of winter customs and how this folkloric origin is reconciled with the Euphorion Project’s drama, whose founding father is Radu Stanca himself.","Radu Stanca, teatrul popular, studii culturale, Cercul Literar de la Sibiu, studii literare, folk drama, cultural studies, the Sibiu Literary Circle, literary studies","Radu Stanca, teatrul popular, studii culturale, Cercul Literar de la Sibiu, studii literare, folk drama, cultural studies, the Sibiu Literary Circle, literary studies",73,94,,ro,published
117,3,Bradul – semn funerar și semnificații în sudul județului Hunedoara,Gabriel-Cătălin Stoian,"Muzeul Național al Satului „Dimitrie Gusti”, București.",,,"The paper addresses the place and role of the funerary fir tree among the other tombal signs that can be found in the south of Hunedoara County, the significances of the fir placed at the grave being conveyed: the communication of the fact that a young person died (unmarried), the marriage of the deceased, the bringing of the two together (the man and his double, the fir). As any sepulchral sign, the fir contains a coded text that can be read by observing the ornamentation made during the ritual, but also after the funeral, from which data on the deceased can be found, besides the simple writing of the name and life period. Also, the fir/the funerary assembly with a fir tree is analysed as a projection of the world in which the deceased lived (and should have still lived) and that he takes with him, thus reducing the risk of coming back as a revenant.","brad, ritual funerar, monument funerar, cruce, stâlp funerar, teama de strigoi, fir tree, funerary ritual, funerary monument, cross, funerary post, fear of revenants","brad, ritual funerar, monument funerar, cruce, stâlp funerar, teama de strigoi, fir tree, funerary ritual, funerary monument, cross, funerary post, fear of revenants",95,110,,ro,published
118,3,Patrimoniu cultural și storytelling. Tulburătoarele povești ale caselor de pe Valea Barcăului,Camelia Burghele,Muzeul Județean de Istorie și Artă Zalău.,,,"Cultural heritage and storytelling. The disturbing stories of houses from the Barcău Valley The ethnographic research focused on the traditional architecture of the most conservative villages of Sălaj has carried out under the sign of emergency ethnography. An attempt was made to support a targeted research, specific to the area the villages of Valea Barcăului, materialized in a diachronic and synchronic anthropological approach to everyday life and of social changes, with a special focus on the houses mnierăi (blue) and their stories. The information taken from the field is the basis of an extensive study about the traditional houses of Sălaj and about their specifics but also about the peasant’s skill in building sustainable homes. The storytelling process favorably positions the interlocutor in relation to the field ethnographer and the story becomes fabulous, worthy of a novel of life and home, and contributes decisively to the complex description of the traditional home.","patrimoniu cultural, arhitectură tradițională, storytelling, comunitate, muncă, sat, cultural heritage, traditional architecture, community, work, traditional","patrimoniu cultural, arhitectură tradițională, storytelling, comunitate, muncă, sat, cultural heritage, traditional architecture, community, work, traditional",111,124,,ro,published
119,3,"Relația cercetător – informator de teren, paradigme și informație relevantă",Gabriela Boangiu,"Institutul de Cercetari Socio-Umane „C.S. Nicolăescu-Plopșor”, Craiova.",,,"The relationship between researcher and field informant is one of the most debated topics addressed in the social sciences. Its centrality opens up avenues of research, orients approaches, groups topics. The same centrality gives rise to continuous interrogations that activate the research process. Two coordinates must be taken into account in this regard, on the one hand, the optimization of the selection process of field informants, but also of the communication process, so as to obtain relevant information, and on the other hand, the need for constant repositioning of the researcher towards the investigated material so that his perspective is as comprehensive as possible.","informator de teren, informație relevantă, cercetare de teren, folcloristica, field informant, relevant information, fieldwork, folkloristics","informator de teren, informație relevantă, cercetare de teren, folcloristica, field informant, relevant information, fieldwork, folkloristics",125,130,,ro,published
120,3,Culesul viilor în tradițiile europene,Antoaneta Olteanu,Universitatea din București.,,,"This study is a fragment of a larger research on wine and viticulture in Romania. In this material I presented a short history of wine, with a greater emphasis on the celebrations occasioned by this culture, on the existing popular traditions of cutting the vines, picking them and especially on the production of wine. Even if it is only a few cultural areas researched, one can see a certain common heritage coming from the great civilizations that knew the vine and wine. We note from the beginning the use of the drink especially in religious ceremonies and in funeral rituals, to then reach consumption on a wider scale. It was then used as a medical remedy, then for profane consumption. Later, in Europe, echoes of Dionysian-reminiscent processions were preserved: processions of participants, the election of a king of the feast, feasts and supported consumption of wine, even allegorical chariots, which were organized during the grape harvest.","culesul viilor, consum ceremonial, consum profan, procesiuni alegorice, grape harvest, winemaking, ceremonial consumption, profan consumption, allegorical","culesul viilor, consum ceremonial, consum profan, procesiuni alegorice, grape harvest, winemaking, ceremonial consumption, profan consumption, allegorical",131,142,,ro,published
121,3,Pietrarii venețieni. Contribuția lor la crearea Republicii până la cucerirea napoleoniană,Ileana Kisilewicz,"Universitatea Politehnica, Timișoara.",,,"I tagliapietra veneziani. Il loro contributo alla creazione della Repubblica fino alla conquista napoleonica (Riassunto) Al di la dei limiti oggettivi e oltre le omissioni di una storiografia disattenta, Venezia rappresenta nell’arco di tempo tra 15 e 19 secolo un luogo di significative convergenze intellettuali; secondo Guido Zucconi, forse più che in qualsiasi altra città italiana, vi si incontrano, o semplicemente si incrociano, idee pratiche, personaggi, teorie critico-estetiche tra le più innovative che in quel settore di studi potessero allora essere offerte. A questo proposito affiora un quesito sul giudizio storico-critico che possiamo formulare: quanto vi è di antico, in questa idea un po’enciclopedica di realizzare l’unità del sapere e di cercare di ricostruire, in una descrizione coerente, il rapporto arte/mestiere da una parte e arte/tecnica dall’altra parte? Quel proposito di ricucire i frammenti di informazioni e stata già avviata nei secoli passati. Sono ricerche di grande ampiezza che hanno trovato più spazio nel secolo XX, soffermandosi, grazie ai moderni saperi scientifici, sulle ipotesi nuove riguardando le tecniche del lavoro dei materiali, nei secoli passati a Venezia.","pietrari, școli de meserii, pietra d’Istria, Veneția, arhitectură, tagiapiera, schola, schola grande, Venezia, architettura","pietrari, școli de meserii, pietra d’Istria, Veneția, arhitectură, tagiapiera, schola, schola grande, Venezia, architettura",143,156,,ro,published
122,3,70 de ani după Darwin: fuegienii lui Emil Racoviță,Marin Constantin,"Institutul de Antropologie „Francisc I. Rainer” al Academiei Române, Bucureşti.",,,"Our text makes a comparison between the travel accounts of Charles Darwin and Emil Racoviţă during their scientific voyages to the geographic extremities of South America, in 1832–1833 and 1897–1899, respectively. Indeed, beyond their basic specialization in the natural history (as a classical paradigm including a variety of disciplines like biology, geology or oceanography), Darwin and Racoviţă were constantly interested also in the way of life and cultural traits of Fuegians (or Indians, in Racoviţă’s journal), that is, the native inhabitants of Tierra del Fuego. The ethnographic information thus provided by the author of the theory of evolution and the founding father of biospeology is (in our argument) a major contribution to the making of modern discipline of cultural anthropology worldwide and in Romania as well. Of a particular importance are, for instance, the details referring (both in Darwin’s and Racoviţă’s “travelogues”) to the “civilizing” work of European missionaries and farmers among the indigenous groups living in the Tierra del Fuego. The two journey journals (written at a 70-years distance from one another) therefore might be seen as a “chronicle” of European acculturation over the Fuegian people and their primitive culture.","Charles Darwin, Emil Racoviţă, Tierra del Fuego, etnografie, populaţii indigene, ethnography, indigenous groups","Charles Darwin, Emil Racoviţă, Tierra del Fuego, etnografie, populaţii indigene, ethnography, indigenous groups",157,172,,ro,published
123,3,Notația obișnuită versus notația sinoptică – ipostaze diverse ale transcrierilor Marianei Kahane,Lavinia Gheorghe,"Institutul de Etnografie și Folclor „Constantin Brăiloiu”, București.",,,"Regular versus Synoptic Transcription – Different Aspects of Mariana Kahane’s Transcriptions Mariana Kahane is recognised among ethnomusicologists as a talented musician and transcriber. Her musical transcriptions are, by far, among the most accurate and detailed ones and many times I have found different versions of the same transcription, made several years apart, in the Archive of the Institute of Ethnography and Folklore “Constantin Brăiloiu”. My study presents three such transcriptions of funeral ritual songs (collected by Constantin Brăiloiu in the 1930s, in Gorj region), which Kahane made both in ordinary and synoptic manner. Through a brief comparative analysis, I have tried to highlight the melodic, rhythmic and structural differences between the two versions, and how these can sometimes change the perception of the songs.","Mariana Kahane, arhiva de folclor, cântece funebre, transcriere obișnuită, transcriere, folklore archive, funeral songs, regular transcription, synoptic","Mariana Kahane, arhiva de folclor, cântece funebre, transcriere obișnuită, transcriere, folklore archive, funeral songs, regular transcription, synoptic",173,184,,ro,published
124,3,Tipologia baladei din Bucovina istorică,Constanța Cristescu,"Centrul Cultural Bucovina, Suceava.",,,"The ballad from Bucovina presents itself, musically, as a mosaic of multiple genres, since the epic text is associated with songs borrowed from various genres, such as: doina, carol, lyric song, vocal dance song, romances. Therefore, the Bucovina ballad can be called an epic song, behaving similar to the Transylvanian epic song. The musical documents upon which the present typological model was created are the ballads contained in the fourth volume of the monographic series entitled Alexandru Voevidca – Musical Folklore from Bucovina1. Since the ballad as a genre is not typologically classified in this volume, the typology of the ballad from historical Bucovina is presented in the present study. Here I do not wish to insist on the details of musical structure of the genres associated with the epic texts, as these were analyzed in detail for each genre in the volumes already published. The melodic typology of the ballad is done by recognizing each of its melodic types within the typological catalog of the specific genre that the ballad might borrow its melody from. The melodic types are grouped by the genres of provenance, coded and described in the form of tables, consistently respecting the methodology presented in the previous volumes.","balada, doina, colinda, cântecul liric, cântecul vocal de joc, romanța, cântec epic, ballad, carol, lyric song, vocal dance song, romances, epic song, Bucovina, melodic","balada, doina, colinda, cântecul liric, cântecul vocal de joc, romanța, cântec epic, ballad, carol, lyric song, vocal dance song, romances, epic song, Bucovina, melodic",185,194,,ro,published
125,3,Hora satului. Locul de joc sau de danț,Zamfir Dejeu,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"The village dance was and, in some places, still is, a premarital custom with a ceremonial function where the youth of a certain age publicly manifest their preferences towards a potential marriage partner. The village dance has different names in different regions, but it was a practice that was spread throughout the country. In this paper we intend to provide a detailed description of what the village dance was in different Romanian regions and an assessment of its present state.","hora satului, obicei premarital, dansuri tradiționale românești, cete de feciori, tradiții, village dance, premarital custom, Romanian folk dances, youth group, Romanian folk","hora satului, obicei premarital, dansuri tradiționale românești, cete de feciori, tradiții, village dance, premarital custom, Romanian folk dances, youth group, Romanian folk",195,214,,ro,published
126,3,Harry Brauner și începuturile antropologiei media,Mirela Miron,"Universitatea „Babeș-Bolyai”, Cluj-Napoca.",,,"Harry Brauner replenishes the scientific perspective of research on the Romanian villages under the role of music in social life, starting from the interwar period with the operational side of Dimitrie Gusti’s program, using the entire range of media supports: performance, discography, radio, theater, music, films and ethno-musicological documentary film. The beginnings of Brauner’s efforts towards media anthropology start with Maria Tănase in the 30s and end in the 70s with his author film called “The Sound of the Earth”, a ethno-musicological film documentary, after he is released from the communist prison. Under the influence of Harry Brauner, Maria Tănase enlarged her vision from the Bucharest slum repertoire to the village song, which, at that time, could be sung only at the country side, by anonymous singers. Subsequently, Maria Tănase became herself a folklore collector, constantly enriching her repertoire and succeeding in asserting the village song or village-inspired songs even upon the most pretentious music lovers.","antropologia media, Maria Tănase, etno-antropologie rurală, supraviețuitor al, media anthropology, rural ethno- anthropology, survivor of communist","antropologia media, Maria Tănase, etno-antropologie rurală, supraviețuitor al, media anthropology, rural ethno- anthropology, survivor of communist",215,228,,ro,published
127,3,Despre Bartók Béla și Cântecul țărănesc maghiar,Gergely Zoltán,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"The Romanian translation of Hungarian Peasant Songs by Béla Bartók, released almost a century after the original, is a valuable resource for researchers and enthusiasts of folk music. This work provides 320 melodies with additional critical notes, exploring both old and new Hungarian peasant music styles. Bartók’s classification, based on rhythmic and metric patterns rather than melodic structure, offers fresh insights into ethnomusicological research. The translation opens up new opportunities for comparative studies in Eastern Europe, emphasizing Bartók’s significant contribution to the field of traditional music.","etnomuzicologie, muzică populară maghiară, analiză ritmică, Béla Bartók, cântece, ethnomusicology, Hungarian folk music, rhythmic analysis, Folksongs","etnomuzicologie, muzică populară maghiară, analiză ritmică, Béla Bartók, cântece, ethnomusicology, Hungarian folk music, rhythmic analysis, Folksongs",229,236,,ro,published
128,3,"Lidia Trăuşan-Matu, editor, Iuliu Barasch. Medicină de pionierat în Ţara Românească, Corint, Bucureşti, 2023, 364 p., (colecţia Istorie cu blazon) (Elena Bărbulescu)",Elena Bărbulescu,,,,,,,237,239,,ro,published
129,3,"Corina Mihăescu, Știință și simbol în ceramica de Horezu – element de patrimoniu UNESCO, Cluj-Napoca, Editura Mega, 2023, 464 p. (Narcisa Știucă)",Narcisa Știucă,,,,,,,240,241,,ro,published
130,3,"Dorina Dragnea, Obiceiurile și folclorul sărbătorilor de primăvară, vară, toamnă. Studiu introductiv, selecție, îngijirea textelor, surse bibliografice, indici și note, Editura Polisalm, Chișinău, 2023. (Ileana Benga)",Ileana Benga,Institutului de Filologie Romînă „Bogdan Petriceicu-Hasdeu” și,,,,,,242,247,,ro,published
131,3,"Mircea Păduraru, Fondul interzis. Incursiune în antropologia folclorului licenţios, vol. I, Editura Universităţii „Alexandru Ioan Cuza”, Iaşi, 2023, 301 p. (Elena Bărbulescu)",Elena Bărbulescu,Universitatea Alexandru,,,,,,248,250,,ro,published
132,3,"Meda Mucundorfeanu, Die deutschsprachige Presse in Rumänien während der kommunistischen Zeit. Fallstudie: die Zeitung „Neuer Weg” [Presa de limbă germană din România în perioada comunistă. Studiu de caz: ziarul „Neuer Weg”], Cluj-Napoca, Editura Accent, 2022, 216 p., fig., tab. (Sanda Ignat)",Sanda Ignat,,,,,,,251,254,,ro,published
133,4,Ion Muşlea şi Arhiva de Folklor a Academiei Române,Liviu-Ovidiu Pop,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"This article reconstructs the formative decades (1930–1948) of the Folklore Archive of the Romanian Academy (AFAR) through the biography and professional networks of its founder, Ion Mușlea (1899–1966), the most influential figure in the institution’s history. Drawing on unpublished correspondence, institutional memoranda, field notebooks and early issues of Anuarul Arhivei de Folklor, the study traces how Mușlea’s training in Cluj, doctoral work under George Vâlsan, and study sojourns at the Sorbonne, the Bibliothèque Nationale de France and northern-European folklore archives shaped the archive’s organisation and scholarly agenda. The analysis shows that Mușlea combined French comparative-folklore approaches with Germanic principles of systematic documentation, creating an innovative system of thematic, geographic and typological indexing that brought the dispersed Romanian oral tradition into a coherent research corpus. By mobilising a nationwide network of teachers, priests and students via large-scale questionnaires – a form of early crowdsourcing – he assembled and meticulously catalogued 1,221 manuscripts, about 500 drawings and dozens of early photographs. Supported institutionally by Sextil Puşcariu and Ion Bianu, Mușlea also launched the archive’s flagship journal (seven volumes, 1932–1945) and integrated Romanian folklore studies into international bibliographies and research exchanges. The article argues that Mușlea’s dual career as university librarian and archive director was decisive for AFAR’s modern information infrastructure and for the professionalisation of Romanian ethnology. Although post-war political reforms curtailed the archive’s autonomy, Mușlea’s methods and collections continued to underpin folklore scholarship in Romania. The study thus positions AFAR as both a national cultural repository and a node in the inter-war European network of ethnographic knowledge.","Arhiva de Folklor, Ion Mușlea, Documentare etnografică, Metoda Chestionarelor, Folklore Archive, Ethnographic Documentation, Questionnaire Method","Arhiva de Folklor, Ion Mușlea, Documentare etnografică, Metoda Chestionarelor, Folklore Archive, Ethnographic Documentation, Questionnaire Method",11,22,,ro,published
134,4,O perspectivă documentară asupra cooperării științifice între Institutul de Folclor din Cluj și Grupul de cercetare a muzicii populare din Budapesta,Gergely Zoltán,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"A documentary perspective on the scientific cooperation between the Folklore Archive in Cluj This study offers both a historical reconstruction and a reflective reading of the cooperation between the Folklore Archive in Cluj and the Folk Music Research Group in Budapest from the early 1950s to the present. Based on recently rediscovered administrative records ‒ requests, correspondence, fieldwork reports, and acknowledgements of receipt ‒ it retraces a complex history shaped by ideological constraints, personal initiatives, and long-term professional friendships. The narrative follows key episodes: the early student exchanges and joint fieldwork campaigns of the 1950s, the political rupture of 1959, the gradual resumption of collaboration in the late 1960s, and the post-1989 partnerships that opened new avenues for archival access, digitization, and joint publications. By combining archival evidence with the author’s perspective as both researcher and institutional heir, the article sheds light on how, even under restrictive political regimes, scholarly dialogue could persist and later flourish. The visual integration of photographs and facsimiles of archival documents serves not only as illustration but as an active component of the historical argument.","cooperare științifică, etnomuzicologie, arhive de folclor, relații româno-maghiare, scientific cooperation, ethnomusicology, folklore archives, Romania-Hungary relations","cooperare științifică, etnomuzicologie, arhive de folclor, relații româno-maghiare, scientific cooperation, ethnomusicology, folklore archives, Romania-Hungary relations",23,40,,ro,published
135,4,Din istoria culturii orale românești: codex Calixtinus (sec. XII),Ion Taloș,Universität zu Köln.,,,"Aus der mündlichen Kultur der Rumänen im 12. Jh.: Codex Calixtinus (Zusammenfassung). Im ersten Teil des Artikels untersucht der Verf. die lateinischen Begriffe „Daker“ und „Römer“ aus dem Codex Calixtinus (12. Jahrhundert). Er widerspricht seinem italienischen Kollegen Carlo Pulsoni, der schreibt, dass als Daker nicht die Bewohner Südosteuropas, sondern die Dänen aus dem Baltikum gemeint seien. Sein Hauptargument ist, dass Papst Calixtus II. im Codex bekennt, die Geschichte eines Wunders des Apostels Jakobus in Galizien, Frankreich, Deutschland, Italien, Ungarn und Dakien aufgezeichnet zu haben. Es ist klar, dass der Papst die Legende in der Nähe Ungarns, also in Dakien in Südosteuropa, erwähnte. Pulsoni wird außerdem für die Aussage kritisiert, dass der lateinische Begriff „Romanen“ die Bezeichnung für Rumänen, sondern für Einwohner Roms oder einige Bewohner des Byzantinischen Reiches verstanden werden kann. Sein Argument: Rumänen wurden immer Walachen gennant. Erst Mitte des 16. Jhs. erscheint der erste Beleg über Rumänen mit diesem Namen. Verf. zeigt dass dieser Name schon im 10. Jh. belegt wurde. Im zweiten Teil zeigt der Autor, dass die Chronik des Pseudo-Turpin, in der es heißt, der dakische König habe mit 10.000 tapferen Männern am Krieg in Spanien teilgenommen, als König des südosteuropäischen Dakien und nicht als König Dänemarks interpretiert werden könnte, denn im 12. Jahrhundert gab es noch ein Dakien, das in der Antike so genannt wurde, und Dänemark begann, diesen Namen zu tragen, der sich erst zwischen 1229 und 1235 durchsetzte, die Chronik des Pseudo-Turpin wurde aber auf Mitte des 12. Jahrhunderts datiert.","Codex Calixtinus, Liber Sancti Iacobi, Veneranda dies, Otgerius rex Dacie, miracol, Kodex von Calixtus, Buch des Heiligen Jakob, Otgerius König von","Codex Calixtinus, Liber Sancti Iacobi, Veneranda dies, Otgerius rex Dacie, miracol, Kodex von Calixtus, Buch des Heiligen Jakob, Otgerius König von",41,56,,ro,published
136,4,Câteva mărturii etnoistorice despre târgurile de fete din Munții Apuseni (1793–1881),Ela Cosma,Institutul de Istorie „George Barițiu” al Academiei Române din Cluj-Napoca.,,,"Several Ethnohistorical Testimonies regarding the Girls’ Fairs from the Western Carpathians The present study aims to present a few ethnohistorical testimonies from the 18th-19th centuries, written in German language, which mention and describe the Romanian inhabitants living in the Transylvanian Western Carpathians (moți) and at the foot of these mountains (crișeni), as well as their unique custom of the so-called „girls’ fairs” (târguri de fete). The latter were held yearly, on the Mountain Găina („Hen”), but also on further mountain plateaus of Cucurbăta, Gheleșoaia or Piatra Grăitoare (Speaking Stone) beneath the peak Bihor. To these is to be added the not less interesting „kissing fair” (târgul de sărutat) of Hălmagiu. The oldest description of the „girls’ fairs”, realised by the Saxon memory writer Michael Conrad von Heydendorff Senior in 1793, is followed by those signed by Austrian speologist and ethnographer Adolf Schmidl in 1863, and by the Romanian classic and novelist Ioan Slavici in 1881, in his little known first imagology study of the Romanian literature, dedicated to Die Rumänen in Ungarn, Siebenbürgen und der Bukowina (The Romanians in Hungary, Transylvania and Bukovina).","târgurile de fete, moți și crișeni, Munții Apuseni, mărturii etnoistorice din 1793–1881, „Girls’ fairs”, moți and crișeni, Romanian Western Carpathians, ethnohistorical testimonies","târgurile de fete, moți și crișeni, Munții Apuseni, mărturii etnoistorice din 1793–1881, „Girls’ fairs”, moți and crișeni, Romanian Western Carpathians, ethnohistorical testimonies",57,82,,ro,published
137,4,De-ale carnavalului. Cu mască – fără mască în spectacolul lumii,Anamaria Lisovschi,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"The mask originally had well-defined roles: it concealed, protected and transformed. In the Venice Carnival, it erased social status and freed individuals from constraints. In Romanian traditions, the mask was a weapon against evil spirits, a code of communication between humans and nature. Each mask was created for a specific purpose: to frighten, protect, satirize, heal, or bring fertility. This is precisely why they were not mass-produced, being unique not only in form but also in function—as part of a spiritual dialogue with the surrounding world. Used in rituals, performances, and celebrations, the mask reflects cultural values, beliefs, and aesthetics specific to each community. Between Venetian and traditional Romanian masks lies a distance not only geographical but also symbolic, aesthetic, and functional. Nevertheless, they remain authentic expressions of the cultural and artistic heritage of the peoples they come from.","carnaval, mască, spectacol, sărbătoare, universalitate, carnival, mask, performance, celebration, universality","carnaval, mască, spectacol, sărbătoare, universalitate, carnival, mask, performance, celebration, universality",83,98,,ro,published
138,4,"Măști îmbrăcate, măști jucate și comportamentele aferente în câteva ceremonialuri populare românești",Ileana Benga,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"Wear and Bear the Mask: Behaving and Misbehaving or the Many Faces of Popular Customs and The article confines the analysis to solely popular customary ceremonials observed along rich field and archival research. Be it behavioural or objectual, the role identity in the tradition-bound screenplay is assumed and ”worn” precisely as a mask, rendering the presence or the absence of the true features of the adjoined mask, optional. Carnivalesque behaviour thus becomes the unit, to be considered in relation with its counterpart, the solemn behaviour. The function they both serve – successively or simultaneously – within the enactment and performance of traditional customs and celebrations, is accounted for, together with the permanent inquiry on whether their complementarity does or does not say the full story about the transmission of cultural celebratory facts.","mascare, ceremonialuri populare, comportament carnavalesc și comportament solemn, masking, popular celebrations, carnivalesque and hieratic behaviour, role identity, cultural","mascare, ceremonialuri populare, comportament carnavalesc și comportament solemn, masking, popular celebrations, carnivalesque and hieratic behaviour, role identity, cultural",99,114,,ro,published
139,4,Masca populară – univers al tradițiilor maramureșene,Bianca Maria Pop,"Facultatea de Istorie și Filosofie, Universitatea Babeș-Bolyai, Cluj-Napoca.",,,"Throughout the research, traditional masks from Maramureș – a deeply tradition-rooted ethnographic region – were brought into focus. Particular attention was given to the masks used during the winter holidays, when they play a central role in ritualistic and theatrical performances. The study of these customs revealed how masks are perceived within the worldview of rural communities, emphasizing their uniqueness, singularity, and symbolic significance. Moreover, the mask holds a distinct place within folk theatre, where it becomes the core of the entire artistic act. To complete this perspective, the research included an interview with a folk artisan – an essential figure in the existence of the mask. Through his imagination and creativity, he succeeds in elevating the mask to the level of a true work of art.","masca, tradiție populară, identitate culturală, Maramureș, patrimoniu imaterial, mask, folk tradition, cultural identity, intangible heritage","masca, tradiție populară, identitate culturală, Maramureș, patrimoniu imaterial, mask, folk tradition, cultural identity, intangible heritage",115,130,,ro,published
140,4,Între femei – despre femei – cu femei. Povești de viață la feminin,Elena Bărbulescu,"Institutul Arhiva de Folclor a Academiei Române, Cluj-Napoca.",,,"This paper is using three axes of approach in order to bring forward the lifestories of women. The author is mingling ideas coming out from the praxis of interviews in the fieldresearch regarding the relation between the researcher and interviewee with ideas regarding the topics of discussion preferred by the interviewees. At the same time, the approach is framed in the gender category, trying to highlight what importance may have the fact of being of the same gender when doing fieldresearch on some specific topics.","femei, studii de gen, muncă, îngrijire, rural, women, gender studies, work, care","femei, studii de gen, muncă, îngrijire, rural, women, gender studies, work, care",131,144,,ro,published
